Coord_X,Coord_Y,Elevation,Slope,Dist_to_Water,Landslide_Label
103.62942659720699,22.64684272300258,2017.0127,13.60196,4229.235302325109,0
103.77414518947865,22.48379849893489,1692.3004,4.6273675,6727.461735051499,0
103.94635222944436,22.48218153142347,132.5,2.9553704,9.430382944470397,0
103.67254573084472,22.67352268694093,1317.3762,8.041492,6355.35861528359,0
103.79112334834849,22.498081711952388,1771.2087,12.029477,5101.0299247494695,0
103.79031486459279,22.64306979880928,124.81722,12.773477,829.1219588756074,0
103.65395060446345,22.53042106218069,1025.0459,9.19577,2639.1832567368097,0
103.65826251782723,22.445530267831394,1517.4047,11.78325,4295.681155636447,0
103.64694374524731,22.692656802492678,1186.9478,13.784636,6715.226623744366,0
103.56286143465373,22.60210662185343,2104.1018,11.0661,2212.4427618650857,0
103.67335421460042,22.655736044315365,1526.8236,13.424895,6455.566559084039,0
103.66257443119099,22.642530809638806,1697.8221,7.4454784,4672.4641214389585,0
103.69275782473741,22.73281149569282,381.53113,12.71481,1304.008491097991,0
103.9301825543302,22.52988207301022,77.5,0.0,0.0,0
103.81483887184925,22.564107885335172,315.91785,8.804623,4634.567421374254,0
103.93988435939869,22.507514022435643,107.573715,14.236466,1781.7893996611517,0
103.81106594765595,22.472210231769747,993.6179,14.271531,3377.0403742838976,0
103.9579404966095,22.46978478050262,130.90802,7.5566745,412.67319423194095,0
103.64640475607685,22.634715466666968,1875.1553,5.0411773,3492.839853649383,0
103.57552768015981,22.64684272300258,1073.2798,14.846915,171.7776964149794,0
103.74881269846647,22.604262578535316,934.97003,8.15339,2928.422351384606,0
103.63427749974123,22.588631892591636,1963.9032,12.0430765,1988.3714100901695,0
103.78923688625184,22.649268174269704,138.07779,10.787222,1100.342764348805,0
103.60732804121764,22.662742903531495,1430.4963,1.0049927,2855.1011585257816,0
103.63212154305934,22.642530809638806,1964.7086,6.113846,4223.5187091777225,0
103.82885259028151,22.46466438338314,720.82996,10.5176735,2761.485430825549,0
103.79759121839416,22.521797235453143,1281.5975,11.329686,5730.4725481499045,0
103.61622136253042,22.564107885335172,1271.6035,8.788604,339.4698823426046,0
103.77360620030817,22.66193441977579,139.08086,12.806117,1151.791670031772,0
103.9406928431544,22.45038117036564,141.15971,5.8949423,548.219266583803,0
103.71835981033482,22.437984419444792,1661.2977,14.344472,849.5932844428112,0
103.67038977416283,22.574348679574136,843.0651,4.0945325,45.26961262600867,0
103.74342280676176,22.521797235453143,678.0687,12.118031,2095.306439434561,0
103.68898490054411,22.478408607230172,857.43896,9.676769,2294.1609371328036,0
